name,days_hours_open,site,phone,email,address,category,latitude,longitude
"Πλατεία Αγίου Κωνσταντίνου","","","","","Πλατεία Αγίου Κωνσταντίνου","Parks and Outdoors","38.062136","23.762564"
"Παιδική Χαρά Φούρεσι","","","","","Παιδική Χαρά Φούρεσι","Parks and Outdoors","38.009927548845","23.847076527698"
"Πλατεία Βενιζέλου Σοφοκλή","","","","","Πλατεία Βενιζέλου Σοφοκλή","Parks and Outdoors","38.05911","23.79271"
"Πεζόδρομος","","","","","Πεζόδρομος","Parks and Outdoors","38.008072","23.732519"
"Playground","","","","","Playground","Parks and Outdoors","37.959362671399","23.752774374472"
"Πλατεία Δούρου (Dourou Square)","","","","","Πλατεία Δούρου (Dourou Square)","Parks and Outdoors","38.022648717073","23.800334715902"
"Μεσογειακός Κήπος","","","","","Μεσογειακός Κήπος","Parks and Outdoors","37.939994237349","23.691895605318"
"Etairies-Polydroso","","","","","Etairies-Polydroso","Parks and Outdoors","38.033369086188","23.810802019713"
"Πάρκο Μεγάλου Αλεξάνδρου","","","","","Πάρκο Μεγάλου Αλεξάνδρου","Parks and Outdoors","37.970890045166","23.75538444519"
"Βαρη Κτιριο Βοκτας Εκπαιδευση Μαζικων Καταστροφων","","","","","Βαρη Κτιριο Βοκτας Εκπαιδευση Μαζικων Καταστροφων","Parks and Outdoors","37.828975774119","23.81402074583"
"Πλατεία Μεταξουργείου","","","","","Πλατεία Μεταξουργείου","Parks and Outdoors","37.98511","23.7194499"
"Παιδικη Χαρα Χαιδαριου Στρ.Καραισκακη","","","","","Παιδικη Χαρα Χαιδαριου Στρ.Καραισκακη","Parks and Outdoors","38.004766237289","23.664309628591"
"Κάνοντας Θέμα Μπετό 1","","","","","Κάνοντας Θέμα Μπετό 1","Parks and Outdoors","37.972294972347","23.780833206207"
"κυκλικό","","","","","κυκλικό","Parks and Outdoors","38.014283812701","23.800256774279"
"Θεατρακι","","","","","Θεατρακι","Parks and Outdoors","38.009128458596","23.757248548233"
"Άλσος Λαγγινού","","","","","Άλσος Λαγγινού","Parks and Outdoors","37.965287415559","23.737034797668"
"Γήπεδα Μπάσκετ","","","","","Γήπεδα Μπάσκετ","Parks and Outdoors","38.006110143208","23.717287611517"
"Πλατεία Χατζιδάκι Μάνου","","","","","Πλατεία Χατζιδάκι Μάνου","Parks and Outdoors","38.02877","23.83192"
"Πλατεία Λακωνίας","","","","","Πλατεία Λακωνίας","Parks and Outdoors","37.991647632654","23.763047327486"
"Κούνιες","","","","","Κούνιες","Parks and Outdoors","37.931859651091","23.757091662262"
"Πλατεία Παλαιολόγου","","","","","Πλατεία Παλαιολόγου","Parks and Outdoors","38.028224555167","23.752807859509"
"Πάρκο Φαλήρου","","","","","Πάρκο Φαλήρου","Parks and Outdoors","37.924011959063","23.712105033189"
"Πλατεία Κολωνού","","","","","Πλατεία Κολωνού","Parks and Outdoors","37.991201454502","23.718362650426"
"Πλατεία Ελευθερωτών","","","","","Πλατεία Ελευθερωτών","Parks and Outdoors","38.02148","23.79742"
"Πλατεία Τσώκρη","","","","","Πλατεία Τσώκρη","Parks and Outdoors","37.967823092143","23.729938067939"
"Θεατράκι (πλατεία Ηρακλείου)","","","","","Θεατράκι (πλατεία Ηρακλείου)","Parks and Outdoors","38.046363427361","23.765546006289"
"Neos Kosmos Playground","","","","","Neos Kosmos Playground","Parks and Outdoors","37.965552892423","23.732157823192"
"Πλατεία Πεσόντων Πυροσβεστών (ΙΚΑ)","","","","","Πλατεία Πεσόντων Πυροσβεστών (ΙΚΑ)","Parks and Outdoors","38.007951635283","23.725004033527"
"Παιδική Χαρά Άλσους Πετραλώνων (Κονίστρα)","","","","","Παιδική Χαρά Άλσους Πετραλώνων (Κονίστρα)","Parks and Outdoors","37.973284","23.714725"
"Rentis Sq","","","","","Rentis Sq","Parks and Outdoors","37.961404025403","23.673923990486"
"Liondi - Traditional Greek Restaurant - Athens, Greece - Menu, Prices, Restaurant Reviews | Facebook","Friday 12 PM - 10 PM\
Saturday 12 PM - 10 PM\
Sunday 12 PM - 10 PM\
Monday 12 PM - 10 PM\
Tuesday 12 PM - 10 PM\
Wednesday 12 PM - 10 PM\
Thursday 12 PM - 10 PM\
","http://lionti.youplanet.com/","21 0921 9994","leontitis.oinos@gmail.com","Makrygianni Street 19-21, 11742 Athens, Greece","Restaurants","37.968217917299","23.729390838177"
"SIN Burger Bar - American Restaurant - Athens, Greece | Facebook - 256 Reviews - 1,846 Photos","Friday 1 PM - 1 AM\
Saturday 1 PM - 1 AM\
Sunday 1 PM - 1 AM\
Monday 9 AM - 1 AM\
Tuesday 9 AM - 1 AM\
Wednesday 1 PM - 1 AM\
Thursday 1 PM - 1 AM\
","http://www.sinburgerbar.gr/","21 0980 2116","sinburgerbar@gmail.com","Agiou Alexandrou 26, 17561 Athens, Greece","Restaurants","37.92776","23.69359"
"Oroscopo restaurant - Athens, Greece - Menu, Prices, Restaurant Reviews | Facebook","Friday 1 PM - 12 AM\
Saturday 1 PM - 12 AM\
Sunday 1 PM - 12 AM\
Monday 1 AM - 12 AM\
Tuesday 1 PM - 12 AM\
Wednesday 1 PM - 12 AM\
Thursday 1 PM - 12 AM\
","https://www.youtube.com/channel/UC-lbLpVaQVAfVJlLtKDHf6g","21 0721 6458","info@oroscopo.gr","Αντήνορος 42 - 44, 16121 Athens, Greece","Restaurants","37.973440897492","23.750456571579"
"Mono Restaurant - Athens, Greece - Menu, Prices, Restaurant Reviews | Facebook","Friday 1 PM - 1 AM\
Saturday 1 PM - 1 AM\
Sunday 1 PM - 1 AM\
Monday 1 PM - 1 AM\
Tuesday 1 PM - 10 PM\
Wednesday CLOSED\
Thursday 1 PM - 1 AM\
","http://www.monorestaurant.gr/","21 0322 6711","info@monorestaurant.gr","Palaiologou Mpenizelou  4C,, 105 56 Athens, Greece","Restaurants","37.974768712848","23.729567527771"
"Μελίλωτος ","Friday 12 PM - 12 AM\
Saturday 12 PM - 12 AM\
Sunday 12 PM - 12 AM\
Monday 12 PM - 12 AM\
Tuesday 12 PM - 11 PM\
Wednesday 2 PM - 11 PM\
Thursday 2 PM - 11 PM\
","http://www.melilotos.gr/","21 0322 2458","","Kalamiotou 19, 10560 Athens, Greece","Restaurants","37.97741","23.72904"
"Arcadia Restaurant ","Friday 8 AM - 12:30 AM\
Saturday 8 AM - 12:30 AM\
Sunday 8 AM - 12:30 AM\
Monday 8 AM - 12:30 AM\
Tuesday 8 AM - 12:30 AM\
Wednesday 8 AM - 12:30 AM\
Thursday 8 AM - 12:30 AM\
","http://www.greektaverna.gr/","21 0923 8124","","Makrigianni 27, Akropolis, 11742 Athens, Greece","Restaurants","37.96814","23.7294899"
"Balcony Restaurant & Bar ","Friday 12 PM - 1 AM\
Saturday 12 PM - 1 AM\
Sunday 12 PM - 1 AM\
Monday 12 PM - 1 AM\
Tuesday 12 PM - 12:30 AM\
Wednesday 12 PM - 12:30 AM\
Thursday 12 PM - 12:30 AM\
","http://balconyathens.com/","21 1411 8437","info@balconyathens.com","Βεΐκου 1 & Δημητρακοπούλου, Κουκάκι, 11742 Athens, Greece","Restaurants","37.967461202067","23.728902339935"
"mama tierra - Vegetarian/Vegan Restaurant - Athens, Greece | Facebook - 177 Reviews - 125 Photos","Friday 12 PM - 10 PM\
Saturday 12 PM - 10 PM\
Sunday 12 PM - 10 PM\
Monday 1 PM - 10 PM\
Tuesday 12 PM - 6 PM\
Wednesday 12 PM - 10 PM\
Thursday 12 PM - 10 PM\
","http://www.mamatierra.gr/","21 1411 4420","mamatierra16@gmail.com","Akadimias 84, 106 78 Athens, Greece","Restaurants","37.98436","23.73224"
"STEAK ALIVE - 183 Photos - 174 Reviews - Steakhouse - Κρήτης 23 & Αγίου Γεωργίου 76, Κορυδαλλός, 181 20 Athens, Greece","Friday 7 PM - 1 AM\
Saturday 7 PM - 1 AM\
Sunday 7 PM - 1 AM\
Monday 7 PM - 1 AM\
Tuesday 1 PM - 12 AM\
Wednesday CLOSED\
Thursday 7 PM - 12 AM\
","","21 0495 2000","table@steakalive.com","Κρήτης 23 & Αγίου Γεωργίου 76, Κορυδαλλός, 181 20 Athens, Greece","Restaurants","37.9790802","23.6504606"
"Ατίταμος - - Greek Restaurant - Athens, Greece - 186 Reviews - 229 Photos | Facebook","Friday 12 PM - 1 AM\
Saturday 12 PM - 1 AM\
Sunday 12 PM - 1 AM\
Monday 12 PM - 1 AM\
Tuesday 12 PM - 1 AM\
Wednesday 12 PM - 1 AM\
Thursday 12 PM - 1 AM\
","","21 0330 0864","elenib21@hotmail.com","Καποδιστρίου 2, 10677 Athens, Greece","Restaurants","37.98614","23.73232"
"Βασίλαινας Εστιατόριο ","Friday 1 PM - 1 AM\
Saturday 1 PM - 1 AM\
Sunday 1 PM - 1 AM\
Monday 1 PM - 1 AM\
Tuesday CLOSED\
Wednesday 1 PM - 1 AM\
Thursday 1 PM - 1 AM\
","http://www.vassilenas.gr/","21 0721 0501","info@vassilenas.gr","Vrasida 13, 11528 Athens, Greece","Restaurants","37.974692596693","23.750751614571"
"Kiouzin ","Friday 12:30 PM - 12:30 AM\
Saturday 12:30 PM - 12:30 AM\
Sunday 12:30 PM - 12:30 AM\
Monday 12:30 PM - 12:30 AM\
Tuesday 10:30 AM - 7 PM\
Wednesday 12:30 PM - 12:30 AM\
Thursday 12:30 PM - 12:30 AM\
","http://kiouzin.com/","21 0364 7407","info@kiouzin.com","Likavittou 16, Kolonaki, 106 73 Athens, Greece","Restaurants","37.9795299","23.73793"
"FOOD Str ","Friday 12 PM - 5:30 AM\
Saturday 12 PM - 5:30 AM\
Sunday 12 PM - 5:30 AM\
Monday 12 PM - 5:30 AM\
Tuesday 12 PM - 4 AM\
Wednesday 12 PM - 4 AM\
Thursday 12 PM - 4 AM\
","","21 0321 1003","","14, Kalamiotou Str, 10560 Athens, Greece","Restaurants","37.97726","23.72919"
"2 MAZI - Restaurant - Pláka, Attiki, Greece - 130 Reviews - 258 Photos | Facebook","Friday 1 PM - 12 AM\
Saturday 1 PM - 12 AM\
Sunday 1 PM - 12 AM\
Monday 1 PM - 12 AM\
Tuesday 1 PM - 12 AM\
Wednesday 1 PM - 12 AM\
Thursday 1 PM - 12 AM\
","http://2mazi.gr/","21 0322 2839","info2mazi@gmail.com","ΝΙΚΗΣ 48, 10558 Pláka, Attiki, Greece","Restaurants","37.97304","23.73288"
"Gods' Restaurant ","Friday 9 AM - 1 AM\
Saturday 9 AM - 1 AM\
Sunday 9 AM - 1 AM\
Monday 9 AM - 1 AM\
Tuesday 9 AM - 1 AM\
Wednesday 9 AM - 1 AM\
Thursday 9 AM - 1 AM\
","http://www.gods-restaurant.com/","21 0923 3721","godsrestaurant1@yahoo.gr","Στρατηγού Μακρυγιάννη 23-27, 11742 Athens, Greece","Restaurants","37.968110029","23.729340636"
"Vegan Nation ","Friday 9 AM - 9 PM\
Saturday 9 AM - 9 PM\
Sunday 9 AM - 9 PM\
Monday 9 AM - 9 PM\
Tuesday 12 PM - 6 PM\
Wednesday 9 AM - 9 PM\
Thursday 9 AM - 9 PM\
","","21 0322 6226","vegannationathens@gmail.com","Ermou 86, 10554 Athens, Greece","Restaurants","37.97695","23.72543"
"POINT a Bar and Restaurant ","","http://www.acropolispoint.gr/","21 0923 6832","pointa@herodion.gr","4 Rovertou Gkalli street, 11742 Athens, Greece","Restaurants","37.9683151","23.7273712"
"Spondi Restaurant ","","http://www.spondi.gr/","21 0756 4021","info@spondi.gr","Pyrronos 5 - Pagrati, 11636 Athens, Greece","Restaurants","37.96512","23.74307"
"ΜΑΝΗΜΑΝΗ ","Friday 2 PM - 11 PM\
Saturday 2 PM - 11 PM\
Sunday 2 PM - 11 PM\
Monday 2 PM - 11 PM\
Tuesday 2 PM - 11 PM\
Wednesday 2 PM - 11 PM\
Thursday 2 PM - 11 PM\
","http://www.manimani.com.gr/","21 0921 8180","info@manimani.com.gr","10 Falirou Str., Makrigianni, Acropolis · Athens, Greece, 11742 Athens, Greece","Restaurants","37.96671","23.72837"
"Το Τρίκυκλο-To Trikyklo ","Friday 2 PM - 2 AM\
Saturday 2 PM - 2 AM\
Sunday 2 PM - 2 AM\
Monday 1 PM - 2:30 AM\
Tuesday 1 PM - 2 AM\
Wednesday 5 PM - 2 AM\
Thursday 2 PM - 2 AM\
","http://www.totrikyklo.gr/","21 0923 2384","info@totrikyklo.gr","Πυθέου 34 & Θ.Γεωμέτρου 1, 117 43 Athens, Greece","Restaurants","37.96234","23.73232"
"Agora Restaurant ","Friday 10 AM - 2 AM\
Saturday 10 AM - 2 AM\
Sunday 10 AM - 2 AM\
Monday 11 AM - 3 AM\
Tuesday 11 AM - 2 AM\
Wednesday 10 AM - 2 AM\
Thursday 10 AM - 2 AM\
","https://www.instagram.com/agora_restaurant_athens/","21 0642 6238","","","Restaurants",\N,\N
"Colibri ","Friday 1 PM - 12:30 AM\
Saturday 1 PM - 12:30 AM\
Sunday 1 PM - 12:30 AM\
Monday 1 PM - 12:30 AM\
Tuesday 1 PM - 12:30 AM\
Wednesday 1 PM - 12:30 AM\
Thursday 1 PM - 12:30 AM\
","","21 0701 1011","collibripizza@hotmail.com","Empedokleous 9-13, Kallimarmaro, 11635 Athens, Greece","Restaurants","37.966367666652","23.742685667744"
"Οινομαγειρείον Κανέλλα -Kanella ","","http://www.kanellagazi.gr/","21 0347 6320","kanellagazi@gmail.com","Κωνσταντινουπόλεως 70 & Ευμολπιδών, Γκάζι, 11854 Athens, Greece","Restaurants","37.98007","23.71105"
"CHEFI ","Friday 7 PM - 12 AM\
Saturday 7 PM - 12 AM\
Sunday 7 PM - 12 AM\
Monday 7 PM - 12 AM\
Tuesday 1 PM - 5 PM\
Wednesday CLOSED\
Thursday CLOSED\
","http://www.chefi.gr/","21 0681 5774","chefi@chefi.gr","Perikleous 31 Halandri, 15232 Athens, Greece","Restaurants","38.01695","23.79666"
"Foinikas Coffee & Food - Cafeteria - Goudi, Attiki, Greece - 28 Reviews - 175 Photos | Facebook","Friday 6 AM - 11 PM\
Saturday 6 AM - 11 PM\
Sunday 6 AM - 11 PM\
Monday 6 AM - 11 PM\
Tuesday 6 AM - 11 PM\
Wednesday 6 AM - 11 PM\
Thursday 6 AM - 11 PM\
","https://wolt.com/el/grc/athens/restaurant/foinikas-coffee-food","21 0771 6449","foinikascoffeeshop@gmail.com","Αγίου Θωμά 34, Γουδή, 11527 Goudi, Attiki, Greece","Restaurants","37.983145246","23.764823825"
"Ventiri Grill House ","Friday 12:30 PM - 1 AM\
Saturday 12:30 PM - 1 AM\
Sunday 12:30 PM - 1 AM\
Monday 12:30 PM - 1 AM\
Tuesday 12:30 PM - 1 AM\
Wednesday 12:30 PM - 1 AM\
Thursday 12:30 PM - 1 AM\
","http://www.ventiri.gr/","21 0729 5491","info@ventiri.gr","ΒΕΝΤΗΡΗ 5, 11528 Athens, Greece","Restaurants","37.976392505348","23.751239776611"
"Baba Ghanoush Athens ","","http://www.babaghanoush.gr/","21 2105 0351","babaghanoush2527@gmail.com","Εμπεδοκλέους 25-27, 11635 Athens, Greece","Restaurants","37.9656543","23.743533"
"Βαρούλκο Restaurant ","Friday 1 PM - 1 AM\
Saturday 1 PM - 1 AM\
Sunday 1 PM - 1 AM\
Monday 1 PM - 1 AM\
Tuesday 1 PM - 1 AM\
Wednesday 1 PM - 1 AM\
Thursday 1 PM - 1 AM\
","http://www.varoulko.gr/","21 0522 8400","info@varoulko.gr","54 Akti Koumoundourou, Μikrolimano, Piraeus, 18533 Athens, Greece","Restaurants","37.937004435739","23.658561802296"
